source,target,weight,weighted_tie_strength,link_centrality,technical_distance,node_assortativity,common_neighbors_count,eigen_distance,pagerank_distance,clustering_distance,link_strength_category
horizontal-axis turbine,resistance-type tail edge,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
dual-wind-wheel,high lift blade,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
dual-wind-wheel,resistance-type tail edge,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
high lift blade,resistance-type tail edge,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
springy mechanism,tissue protection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
ligature tension,tissue protection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic clip,tissue protection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
biologically inert material,tissue protection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
ligature tension,springy mechanism,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic clip,springy mechanism,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
biologically inert material,springy mechanism,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic clip,ligature tension,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
biologically inert material,ligature tension,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
automatic clip,biologically inert material,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
locking handle,signal detection,1,0.9285714285714286,0.0,0.25260674650582543,8,3,0.030386406746761126,0.00016110549798796752,0.7272727272727273,弱链接
expansion link,signal detection,1,0.9285714285714286,0.0,0.25260674650582543,8,3,0.030386406746761126,0.00016110549798796752,0.7272727272727273,弱链接
reset structure,signal detection,1,0.9285714285714286,0.0,0.25260674650582543,8,3,0.030386406746761126,0.00016110549798796752,0.7272727272727273,弱链接
signal detection,triangular seat,1,0.9285714285714286,0.0001221040196263663,0.25260674650582543,8,3,0.030386406746761126,0.00016110549798796752,0.7272727272727273,弱链接
expansion link,locking handle,1,3.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
locking handle,reset structure,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
locking handle,triangular seat,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
expansion link,reset structure,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
expansion link,triangular seat,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
reset structure,triangular seat,1,3.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
clamping structure,fast detaching,1,93.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
clamping structure,unmanned aerial vehicle,1,0.032196969696969696,0.0,0.5504113444048088,522,3,0.6470586579131927,0.010259025491347443,0.993916349809886,弱链接
clamping structure,installing device,1,93.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
clamping structure,locking component,1,55.7,4.888761972793752e-07,0.19057915693974967,4,3,0.00022806292258829852,8.0836468089273e-05,0.5714285714285714,强链接
fast detaching,unmanned aerial vehicle,1,0.032196969696969696,0.0,0.5504113444048088,522,3,0.6470586579131927,0.010259025491347443,0.993916349809886,弱链接
fast detaching,installing device,1,93.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
fast detaching,locking component,1,55.7,4.888761972793752e-07,0.19057915693974967,4,3,0.00022806292258829852,8.0836468089273e-05,0.5714285714285714,强链接
installing device,unmanned aerial vehicle,1,0.032196969696969696,0.0,0.5504113444048088,522,3,0.6470586579131927,0.010259025491347443,0.993916349809886,弱链接
locking component,unmanned aerial vehicle,1,0.02443609022556391,0.0,0.359832187465059,518,3,0.6468305949906045,0.01017818902325817,0.42248777838131446,弱链接
installing device,locking component,1,55.7,4.888761972793752e-07,0.19057915693974967,4,3,0.00022806292258829852,8.0836468089273e-05,0.5714285714285714,强链接
holder detachment,locking mechanism,1,0.5909090909090909,0.0,0.2911832445029849,16,3,0.03114208163962754,0.00030238871143252596,0.8421052631578947,弱链接
locking mechanism,quick installation,1,0.5909090909090909,0.0001221040196263663,0.2911832445029849,16,3,0.03114208163962754,0.00030238871143252596,0.8421052631578947,弱链接
UAV component,locking mechanism,1,0.5909090909090909,0.0,0.2911832445029849,16,3,0.03114208163962754,0.00030238871143252596,0.8421052631578947,弱链接
inserting block,locking mechanism,1,0.5909090909090909,0.0,0.2911832445029849,16,3,0.03114208163962754,0.00030238871143252596,0.8421052631578947,弱链接
holder detachment,quick installation,1,4.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
UAV component,holder detachment,1,4.833333333333333,0.0,0.0,0,3,0.0,0.0,0.0,强链接
holder detachment,inserting block,1,4.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
UAV component,quick installation,1,4.833333333333333,0.0,0.0,0,3,0.0,0.0,0.0,强链接
inserting block,quick installation,1,4.833333333333333,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV component,inserting block,1,4.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic material conveyor,compact design,1,0.1015625,0.0,0.3404707476327677,122,3,0.04720852083888951,0.002267214122905487,0.971936507936508,弱链接
automatic material conveyor,efficient feeding system,1,24.166666666666668,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic material conveyor,bilateral clamping mechanism,1,24.166666666666668,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic material conveyor,punching machine integration,1,24.166666666666668,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
compact design,efficient feeding system,1,0.1015625,0.00012210401962636628,0.3404707476327677,122,3,0.04720852083888951,0.002267214122905487,0.971936507936508,弱链接
bilateral clamping mechanism,compact design,1,0.1015625,0.0,0.3404707476327677,122,3,0.04720852083888951,0.002267214122905487,0.971936507936508,弱链接
compact design,punching machine integration,1,0.1015625,0.00012210401962636628,0.3404707476327677,122,3,0.04720852083888951,0.002267214122905487,0.971936507936508,弱链接
bilateral clamping mechanism,efficient feeding system,1,24.166666666666668,0.0,0.0,0,3,0.0,0.0,0.0,强链接
efficient feeding system,punching machine integration,1,24.166666666666668,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
bilateral clamping mechanism,punching machine integration,1,24.166666666666668,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic shelling,plane cam system,1,4.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic shelling,shrimp processing,1,4.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic shelling,conveyor integration,1,1.2142857142857142,0.0,0.24247790721551524,8,3,1.6838166704224596e-05,0.0001441562071142756,0.7272727272727273,弱链接
automatic shelling,precision clamping,1,2.1,0.0,0.19050337400327674,4,3,3.4192831562180702e-06,7.813129810264131e-05,0.5714285714285714,弱链接
plane cam system,shrimp processing,1,4.166666666666667,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
conveyor integration,plane cam system,1,1.2142857142857142,0.00010132084589499167,0.24247790721551524,8,3,1.6838166704224596e-05,0.0001441562071142756,0.7272727272727273,弱链接
plane cam system,precision clamping,1,2.1,0.0,0.19050337400327674,4,3,3.4192831562180702e-06,7.813129810264131e-05,0.5714285714285714,弱链接
conveyor integration,shrimp processing,1,1.2142857142857142,0.00010132084589499167,0.24247790721551524,8,3,1.6838166704224596e-05,0.0001441562071142756,0.7272727272727273,弱链接
precision clamping,shrimp processing,1,2.1,2.081193115474464e-05,0.19050337400327674,4,3,3.4192831562180702e-06,7.813129810264131e-05,0.5714285714285714,弱链接
conveyor integration,precision clamping,1,0.7222222222222222,0.0,0.051974533212238494,4,3,1.3418883548006527e-05,6.602490901163428e-05,0.15584415584415584,弱链接
collaborative decision-making,workflow synchronization,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
UAV cooperation,collaborative decision-making,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
collaborative decision-making,mission planning,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
battlefield analysis,collaborative decision-making,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV cooperation,workflow synchronization,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
mission planning,workflow synchronization,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
battlefield analysis,workflow synchronization,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV cooperation,mission planning,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
UAV cooperation,battlefield analysis,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
battlefield analysis,mission planning,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
cable connector,insulating rubber core,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
cable connector,metal casing,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic production,cable connector,1,0.6176470588235294,0.0001210687523850688,0.30181852185659347,28,3,0.0016886922514719458,0.0005410668666955558,0.9032258064516129,弱链接
cable connector,conductive terminal,1,2.9285714285714284,0.0,0.24247974901412728,8,3,1.2010130412596048e-06,0.00016531875661332957,0.7272727272727273,强链接
insulating rubber core,metal casing,1,8.166666666666666,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
automatic production,insulating rubber core,1,0.6176470588235294,0.0001210687523850688,0.30181852185659347,28,3,0.0016886922514719458,0.0005410668666955558,0.9032258064516129,弱链接
conductive terminal,insulating rubber core,1,2.9285714285714284,1.0640246646668754e-06,0.24247974901412728,8,3,1.2010130412596048e-06,0.00016531875661332957,0.7272727272727273,强链接
automatic production,metal casing,1,0.6176470588235294,0.0001210687523850688,0.30181852185659347,28,3,0.0016886922514719458,0.0005410668666955558,0.9032258064516129,弱链接
conductive terminal,metal casing,1,2.9285714285714284,1.0640246646668754e-06,0.24247974901412728,8,3,1.2010130412596048e-06,0.00016531875661332957,0.7272727272727273,强链接
automatic production,conductive terminal,1,0.30952380952380953,0.004479543838247545,0.05933877284246617,20,3,0.0016874912384306862,0.0003757481100822263,0.1759530791788856,弱链接
lens speed control,reliability-based adjustment,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
image sensor focus,reliability-based adjustment,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
defocus detection,reliability-based adjustment,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
phase difference autofocus,reliability-based adjustment,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
image sensor focus,lens speed control,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
defocus detection,lens speed control,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
lens speed control,phase difference autofocus,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
defocus detection,image sensor focus,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
image sensor focus,phase difference autofocus,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
defocus detection,phase difference autofocus,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
autonomous navigation,disaster prevention,1,0.3695652173913043,0.00012198898993288877,0.31139728174993603,40,3,0.005323175078996036,0.0007502769361397566,0.9281183932346723,弱链接
disaster prevention,microwave interface,1,9.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
disaster prevention,forest smoke detection,1,9.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
UAV communication,disaster prevention,1,5.3,1.4378711684687504e-07,0.19050681590880794,4,3,1.8636224648935999e-06,9.001267538759059e-05,0.5714285714285714,强链接
autonomous navigation,microwave interface,1,0.3695652173913043,0.00012198898993288877,0.31139728174993603,40,3,0.005323175078996036,0.0007502769361397566,0.9281183932346723,弱链接
autonomous navigation,forest smoke detection,1,0.3695652173913043,0.00012198898993288877,0.31139728174993603,40,3,0.005323175078996036,0.0007502769361397566,0.9281183932346723,弱链接
UAV communication,autonomous navigation,1,0.26,0.0,0.12089046584112806,36,3,0.005321311456531142,0.000660264260752166,0.35668982180610087,弱链接
forest smoke detection,microwave interface,1,9.5,0.0,0.0,0,3,0.0,0.0,0.0,强链接
UAV communication,microwave interface,1,5.3,1.4378711684687504e-07,0.19050681590880794,4,3,1.8636224648935999e-06,9.001267538759059e-05,0.5714285714285714,强链接
UAV communication,forest smoke detection,1,5.3,1.4378711684687504e-07,0.19050681590880794,4,3,1.8636224648935999e-06,9.001267538759059e-05,0.5714285714285714,强链接
UAV landing control,autonomous navigation,1,0.3695652173913043,0.0,0.3113961125506535,40,3,0.005314668564482593,0.0007552758528056403,0.9281183932346723,弱链接
autonomous navigation,signal processing,1,1.14,0.00025365050123035075,0.132739084763735,36,4,0.005128337198948977,0.0006848095718693859,0.3924041075203866,弱链接
autonomous navigation,deviation angle calculation,1,0.3695652173913043,9.250275808507696e-05,0.3113961125506535,40,3,0.005314668564482593,0.0007552758528056403,0.9281183932346723,弱链接
autonomous navigation,microwave guide,1,0.3695652173913043,9.250275808507696e-05,0.3113961125506535,40,3,0.005314668564482593,0.0007552758528056403,0.9281183932346723,弱链接
UAV landing control,signal processing,1,5.3,0.0,0.17865702778691853,4,3,0.000186331365533616,7.046628093625438e-05,0.5357142857142857,强链接
UAV landing control,deviation angle calculation,1,9.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
UAV landing control,microwave guide,1,9.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
deviation angle calculation,signal processing,1,5.3,0.0,0.17865702778691853,4,3,0.000186331365533616,7.046628093625438e-05,0.5357142857142857,强链接
microwave guide,signal processing,1,5.3,0.0,0.17865702778691853,4,3,0.000186331365533616,7.046628093625438e-05,0.5357142857142857,强链接
deviation angle calculation,microwave guide,1,9.5,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
ground detection,unpowered aircraft,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
ground detection,subsystem telemetry,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
analog-digital conversion,ground detection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
cable plugging detection,ground detection,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
subsystem telemetry,unpowered aircraft,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
analog-digital conversion,unpowered aircraft,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
cable plugging detection,unpowered aircraft,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
analog-digital conversion,subsystem telemetry,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
cable plugging detection,subsystem telemetry,1,2.1666666666666665,0.0,0.0,0,3,0.0,0.0,0.0,强链接
analog-digital conversion,cable plugging detection,1,2.1666666666666665,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
flight endurance,quadrotor UAV,1,2.5,0.0,0.19050598080918105,4,3,4.8877146141891963e-08,8.932212182561272e-05,0.5714285714285714,强链接
flight endurance,fuel engine,1,4.833333333333333,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
flight endurance,transmission mechanism,1,1.5,0.0,0.24250754304272806,8,3,9.035808971164088e-05,0.00015954376574528145,0.7272727272727273,弱链接
brake control,flight endurance,1,2.5,2.748756582877651e-05,0.1905156398452675,4,3,4.929656567904219e-05,6.905154155209032e-05,0.5714285714285714,强链接
fuel engine,quadrotor UAV,1,2.5,0.0,0.19050598080918105,4,3,4.8877146141891963e-08,8.932212182561272e-05,0.5714285714285714,强链接
quadrotor UAV,transmission mechanism,1,0.9444444444444444,0.00047265090763740477,0.05200156223354701,4,3,9.0309212565499e-05,7.022164391966873e-05,0.15584415584415584,弱链接
brake control,quadrotor UAV,1,1.5,0.0,2.3172756268807565e-05,0,3,4.92476885329003e-05,2.0270580273522396e-05,0.0,弱链接
fuel engine,transmission mechanism,1,1.5,0.0,0.24250754304272806,8,3,9.035808971164088e-05,0.00015954376574528145,0.7272727272727273,弱链接
brake control,fuel engine,1,2.5,2.748756582877651e-05,0.1905156398452675,4,3,4.929656567904219e-05,6.905154155209032e-05,0.5714285714285714,强链接
brake control,transmission mechanism,1,0.9444444444444444,0.0,0.05199190319746055,4,3,4.10615240325987e-05,9.049222419319113e-05,0.15584415584415584,弱链接
bevel gear,shifting fork,1,10.5,6.812983693335744e-05,0.20055236985341082,4,3,0.030158562033052918,6.997609860816095e-05,0.5714285714285714,强链接
shifting fork,transfer case,1,18.166666666666668,2.875742336937501e-08,0.0,0,3,0.0,0.0,0.0,强链接
four-wheel drive,shifting fork,1,18.166666666666668,0.0,0.0,0,3,0.0,0.0,0.0,强链接
planetary gear train,shifting fork,1,0.2361111111111111,5.400294011637808e-05,0.3167983881857534,66,3,0.0041276948053421076,0.0013399335200339729,0.9449275362318841,弱链接
bevel gear,transfer case,1,10.5,6.812983693335744e-05,0.20055236985341082,4,3,0.030158562033052918,6.997609860816095e-05,0.5714285714285714,强链接
bevel gear,four-wheel drive,1,10.5,6.812983693335744e-05,0.20055236985341082,4,3,0.030158562033052918,6.997609860816095e-05,0.5714285714285714,强链接
bevel gear,planetary gear train,1,0.17105263157894737,0.0,0.1335999298174831,62,3,0.02603086722771081,0.001269957421425812,0.3734989648033126,弱链接
