appln_id,keywords
440454760,"['pencil feeder', 'automatic sharpener', 'diving wheel', 'gear engagement', 'clamping surface']"
440472041,"['beyond-visual-range', 'aircraft patrolling', 'wireless video', 'posture detection', 'unmanned aerial vehicle']"
440463346,"['wind direction regulation', 'wireless communication', 'duct orifice control', 'rotating shaft mechanism', 'manual opening-closing']"
440457625,"['inductor', 'automatic conveyor', 'distance sensor', 'swing plate', 'pin shaft installation']"
440458111,"['PE film segmentation', 'automatic cutting', 'position sensor integration', 'hydraulic cutter control', 'conveyor belt system']"
440455732,"['vertical drive rod', 'central locking jaw', 'reset elastic piece', 'self-locking mechanism', 'hopper car door']"
440456395,"['multi-rotor UAV', 'telescopic device', 'sampling probe', 'crop field', 'soil water sampling']"
440456399,"['tail wing mechanism', 'rotor blade integration', 'gear-driven rotation', 'shaft protection', 'enhanced maneuverability']"
440705091,"['drone delivery', 'audio detection', 'solar-powered structure', 'package lift system', 'netted safety zone']"
440496416,"['remote UAV control', 'single interface display', 'independent flight operation', 'command transmission', 'vehicle status monitoring']"
440796663,"['unmanned aircraft', 'machine vision', 'torque loading', 'data acquisition', 'LabVIEW software']"
440798987,"['laser radar', 'CCD sensor', 'atmospheric particles', 'precision targeting', 'optical alignment']"
440843753,"['unmanned aerial vehicle', 'crop maturity recognition', 'image processing', 'digital signal processor', 'mobile storage']"
440843879,"['ammonia monitoring', 'chromatographic analysis', 'thermal conductivity detector', 'gas switching system', 'environmental safety']"
440836497,"['rainwater harvesting', 'drip irrigation', 'slope stabilization', 'water conservation', 'Karst ecology']"
440832713,"['automatic compressing', 'rotation shaft', 'pressing plate', 'push cylinder', 'cloth belt compression']"
440832669,"['unmanned aerial vehicle', 'rechargeable lithium battery', 'electric pump control', 'atomizer', 'wing-shaped branch pipe']"
440850263,"['low-power video transmission', 'wireless digital system', 'aircraft camera stability', 'multiplexing network bridge', 'directional antenna tracking']"
440862504,"['five-axis manipulator', 'dual-system immunity analyzer', 'combined beam structure', 'replaceable grabbing claw', 'electromagnetic interference shielding']"
440889742,"['UAV remote sensing', 'environmental monitoring', 'dynamic surveillance', 'image data processing', 'pollution detection']"
440877659,"['explosive push device', 'electric slip seats', 'telescopic hydraulic cylinder', 'horizontal base seat', 'automatic adjustment']"
440905811,"['automatic grinding', 'polishing machine', 'barrel structure', 'circular-ring-shaped disc', 'high light reflection']"
441061243,"['carrier aggregation', 'LTE network', 'control plane data', 'measurement report', 'RF condition evaluation']"
441052455,"['traction control', 'non-engine drive', 'aircraft wheel', 'mu-slip optimization', 'adaptive torque management']"
440937034,"['load movement control', 'automatic machine positioning', 'orientation regulation', 'reference direction alignment', 'multi-point adjustment']"
441091947,"['3D modeling', 'UAV imaging', 'infrared integration', 'industrial plant visualization', 'multi-sensor data']"
441161244,"['kids chair', 'tensioning mechanism', 'belt guide channel', 'locking component', 'automatic locking']"
441199760,"['course stabilizer', 'braking lever', 'spring-loaded mechanism', 'split shaft design', 'automatic connection']"
441196521,"['vortex gas-liquid mixing', 'automatic fire extinguishing', 'conical mixing chamber', 'flexible high-pressure hose', 'thermo-mechanical start']"
441195558,"['angle measurement', 'digital processing', 'photodetector signal', 'interpolator pulse', 'dial rotation']"
441177825,"['UAV flight control', 'manoeuvrable paths', 'accessory coordinate system', 'trajectory planning', 'required accelerations']"
441174291,"['pouring spout changer', 'dummy plate', 'actuating element', 'emergency closing', 'metallurgical process']"
441209998,"['geomagnetic field', 'Poisson ratio', 'magnetometric sensor', 'magnetic heading', 'sensitivity function']"
441266518,"['unmanned plane', 'automatic landing', 'aerial photography', 'landmark detection', 'intelligent control']"
441239144,"['automatic rotation', 'air pressure rod', 'conical-surface arc', 'reset guide', 'bearing system', 'resilience mechanism']"
441251126,"['solar evaporation', 'cooling heat exchange', 'thermoelectric power generation', 'autonomous desalting', 'sea resource utilization']"
441276026,"['UAV video transmission', 'digital signal conversion', 'power-efficient transmission', 'adaptive frame correction', 'remote monitoring']"
441273736,"['disc motor', 'constant-temperature control', 'rotor winding', 'cooling blades', 'magnetic poles']"
441314227,"['double-epitope antenna', 'GPRS communication', 'coupling groove', 'radiation paster', 'microstrip feed']"
441314267,"['double-epitope antenna', 'square coupling groove', 'circular radiation paster', 'air dielectric layer', 'FR4 feed substrate']"
441306409,"['vibration isolation', 'rubber body', 'guide pin', 'circular tube', 'cotter pin']"
441299155,"['dual-power system', 'unmanned aerial vehicle', 'solar cell integration', 'lithium battery', 'power switching circuit']"
441296723,"['twisted steel wire', 'diamond particles', 'chip removal groove', 'rotating ring device', 'Teflon coating']"
441299165,"['automatic patrolling', 'oil well monitoring', 'onboard computer', 'wireless data transmission', 'aerial inspection']"
441299187,"['solar cell integration', 'quadcopter design', 'dual camera system', 'enhanced monitoring', 'renewable energy UAV']"
441371849,"['numerical control cam', 'multi-directional cutting', 'servo motor control', 'precise machining', 'integrated processing center']"
441353103,"['soft ice-cream machine', 'refrigerated tank', 'whipping cylinder', 'spiral configuration', 'vertical plane alignment']"
441363063,"['rubber cutting machine', 'vector shifting assembly', 'automatic control system', 'gear shaft integration', 'programmable automation']"
441346481,"['UAV path planning', 'warship cooperation', 'route cost matrix', 'particle group algorithm', 'tactical node optimization']"
441347007,"['UAV road detection', 'GPS positioning', 'barometric altitude sensing', 'linear array photography', 'embedded processing']"
441343835,"['UAV control', 'nonlinear model', 'interference estimation', 'asymptotic stability', 'parameter perturbation']"
441344911,"['multi-plane display', 'orientation sensing', 'dynamic display adjustment', 'electronic device interaction', 'adaptive content positioning']"
441343255,"['optical fiber connector', 'elastic plate', 'dust-proof door', 'automatic assembly', 'lever principle']"
441341289,"['geomagnetic calibration', 'quad-rotor UAV', 'horizontal regulation', 'axis rotation', 'machine fixing']"
441329675,"['intelligent unmanned plane', 'chemical sprayer', 'insulation propeller', 'control platform', 'sensor integration']"
441484940,"['automatic transmission', 'planetary gear arrangement', 'clutch mechanism', 'brake system', 'compact design']"
441387977,"['unmanned plane', 'flight record optimization', 'three-dimensional attitude', 'GPS positioning', 'predictive tracking']"
441435067,"['unmanned aircraft integration', 'real-time communication', 'airspace safety', 'interactive user interface', 'emergency notification']"
441391913,"['extrusion molding', 'disc-type motor', 'brushless coil', 'flattening gap', 'shaping plane']"
441391849,"['unmanned plane engine', 'coaxial brushless generator', 'stator rotor assembly', 'magnetic coil interaction', 'compact power generation']"
441382469,"['worm gear', 'backlash elimination', 'precision transmission', 'combined transmission', 'automatic adjustment']"
441385589,"['portable spirit level', 'telescopic body', 'multi-shape configuration', 'automatic locating structure', 'smoothness measurement']"
441504797,"['LVDS buffers', 'multiplexers', 'turbo code', 'modulator', 'decimation filter']"
441531172,"['self-regulation heater', 'paste heater', 'curvature coating', 'temperature control', 'cooking efficiency']"
441684827,"['control plane', 'data plane', 'charging system', 'switch configuration', 'user flow monitoring']"
441687994,"['automatic flattening', 'V-shaped support', 'tobacco seedling tray', 'cross beam shaft', 'mounting base']"
441707850,"['virtual dental articulator', 'occlusal plane design', 'jaw movement analysis', 'CAD prosthesis data', 'automatic tooth migration']"
441696675,"['automatic feeding', 'paint spraying', 'pull head arraying', 'numerical control linkage', 'optical positioning']"
441646636,"['NAND flash array', 'multi-page operation', 'bit-flipping', 'self-timed control', 'pseudo CACHE']"
441655801,"['double-pinion planetary', 'single-pinion gear', 'clutch brake system', 'automatic transmission', 'interconnected gear sets']"
441807053,"['multi-hulled submersible', 'interchangeable modules', 'automatic detachable connection', 'life support system', 'remote control vehicle']"
441750953,"['UAV technology', 'head movement capture', 'image return module', 'pan-tilt camera', 'wireless control']"
441737487,"['multi-rotor UAV', 'quick-disassembly', 'folding mechanism', 'detachable connection', 'spray unit']"
441737463,"['detachable UAV', 'mounting groove', 'threaded connection', 'modular design', 'transport efficiency']"
441917726,"['insulating glove', 'electric heating wire', 'finger protection sleeve', 'antiskid rubber', 'unmanned plane control']"
441881370,"['rotating cylinder', 'cutter clamping', 'driving cylinder', 'guide track', 'elastic component']"
441883115,"['vehicle tentacle', 'collision avoidance', 'adaptive length adjustment', 'safety mechanism', 'unmanned vehicle integration']"
441906905,"['indoor positioning correction', 'WiFi error reduction', 'motion direction averaging', 'unreachable point detection', 'obstacle-based adjustment']"
441895289,"['UAV fault detection', 'boiler hearth monitoring', 'video-to-image conversion', 'remote safety inspection', 'automated image analysis']"
441889467,"['conductive paper', 'MWCNT/PANI', 'wood pulp fiber', 'eco-friendly material', 'high-speed shearing']"
441923965,"['steel ring winding', 'alternating current servo motor', 'automatic winding', 'fault diagnosis', 'specification parameter storage']"
441875858,"['inclined shelf', 'automatic arrangement', 'transverse rollers', 'partition plates', 'commodity display']"
441932564,"['automatic cleaning', 'beer barrel filling', 'rotating mechanism', 'intermittent rotation', 'air cylinder piston']"
441933926,"['automatic cutting', 'U-shaped structure', 'rotational connection', 'movable shear blade', 'control system']"
441943913,"['GPS electronic compass', 'automatic navigation', 'screw rod mechanism', 'articulated fingers', 'crawler chassis']"
